ell_s_over_lc,vT_over_lc,rstar_numeric,rstar_theory,abs_error,signed_error,error_in_grid_steps,signed_error_in_grid_steps,radius_step,theory_positive_radius,numeric_positive_radius,classification_match,transition_gap_vT_over_lc
0.049999999999999996,1.9785859787968756,0.49760000000000004,0.49806925217050835,0.00046925217050830526,-0.00046925217050830526,0.2932826065676908,-0.2932826065676908,0.0016,True,True,True,1.8785859787968755
0.049999999999999996,2.1318851296835977,0.5232,0.5231624606527024,3.7539347297554926e-05,3.7539347297554926e-05,0.02346209206097183,0.02346209206097183,0.0016,True,True,True,2.0318851296835976
0.049999999999999996,2.297061767783123,0.5488000000000001,0.5488607593256092,6.0759325609116566e-05,-6.0759325609116566e-05,0.037974578505697854,-0.037974578505697854,0.0016,True,True,True,2.197061767783123
0.049999999999999996,2.475036150655092,0.5744,0.5751473511122663,0.0007473511122663146,-0.0007473511122663146,0.4670944451664466,-0.4670944451664466,0.0016,True,True,True,2.375036150655092
0.049999999999999996,2.6667998366284884,0.6016,0.6020045613734555,0.00040456137345545873,-0.00040456137345545873,0.2528508584096617,-0.2528508584096617,0.0016,True,True,True,2.5667998366284883
0.049999999999999996,2.8734212091243085,0.6288,0.6294139850377334,0.0006139850377333556,-0.0006139850377333556,0.3837406485833472,-0.3837406485833472,0.0016,True,True,True,2.7734212091243085
0.049999999999999996,3.0960514289980536,0.6576000000000001,0.6573566318808926,0.0002433681191075232,0.0002433681191075232,0.152105074442202,0.152105074442202,0.0016,True,True,True,2.9960514289980535
0.049999999999999996,3.3359308480646077,0.6864,0.6858130679406306,0.0005869320593694383,0.0005869320593694383,0.3668325371058989,0.3668325371058989,0.0016,True,True,True,3.2359308480646076
0.049999999999999996,3.5943959195375657,0.7152000000000001,0.7147635513124838,0.0004364486875162443,0.0004364486875162443,0.2727804296976527,0.2727804296976527,0.0016,True,True,True,3.4943959195375656
0.049999999999999996,3.8728866438834793,0.744,0.7441881608531691,0.0001881608531690837,-0.0001881608531690837,0.11760053323067732,-0.11760053323067732,0.0016,True,True,True,3.772886643883479
0.049999999999999996,4.172954591574528,0.7744000000000001,0.7740669166055525,0.0003330833944475975,0.0003330833944475975,0.20817712152974843,0.20817712152974843,0.0016,True,True,True,4.072954591574528
0.049999999999999996,4.496271547437228,0.8048000000000001,0.8043798910448626,0.00042010895513744373,0.00042010895513744373,0.26256809696090233,0.26256809696090233,0.0016,True,True,True,4.3962715474372285
0.049999999999999996,4.844638824757865,0.8352,0.8351073105195201,9.268948047991277e-05,9.268948047991277e-05,0.05793092529994548,0.05793092529994548,0.0016,True,True,True,4.744638824757866
0.049999999999999996,5.219997301036887,0.8656,0.8662296465148849,0.0006296465148848407,-0.0006296465148848407,0.39352907180302543,-0.39352907180302543,0.0016,True,True,True,5.1199973010368875
0.049999999999999996,5.62443823130494,0.8976000000000001,0.8977276965989562,0.0001276965989561729,-0.0001276965989561729,0.07981037434760807,-0.07981037434760807,0.0016,True,True,True,5.5244382313049405
