regime,radius,radius_over_lc,total,temporal,spatial,mc_total,mc_se,mc_ci_low,mc_ci_high,variance_total,mT,mS
broad,1.25,1.25,0.09674256947971588,0.024690087971667385,0.0720524815080485,0.09637083862722984,0.0006053611225688707,0.09518433082699485,0.09755734642746483,0.09674256947971588,0.02,0.1595391946381125
broad,1.252,1.252,0.09649107628550917,0.02472909958791092,0.07176197669759825,0.09625955989524777,0.0006043616778538149,0.09507501100665429,0.09744410878384126,0.09649107628550917,0.02,0.1588517275569822
broad,1.254,1.254,0.09624075280274108,0.024768109643721115,0.07147264315901997,0.09573273548554288,0.0006033530223608632,0.0945501635617156,0.09691530740937017,0.09624075280274108,0.02,0.15816743979255793
broad,1.256,1.256,0.09599159430908118,0.024807118139160256,0.07118447616992092,0.09658688904724345,0.000609887492100448,0.09539150956272657,0.09778226853176034,0.09599159430908118,0.02,0.1574863147771636
broad,1.258,1.258,0.09574359610123914,0.024846125074290737,0.0708974710269484,0.09498930483857344,0.0005924196447314683,0.09382816233489977,0.09615044734224712,0.09574359610123914,0.02,0.15680833604554925
broad,1.26,1.26,0.09549675349488797,0.024885130449175064,0.0706116230457129,0.09546611168089057,0.0006010307968415901,0.09428809131908106,0.09664413204270009,0.09549675349488797,0.02,0.1561334872341198
broad,1.262,1.262,0.09525106182458726,0.02492413426387563,0.07032692756071163,0.0957461908377066,0.0006125069811590377,0.09454567715463488,0.0969467045207783,0.09525106182458726,0.02,0.1554617520801702
broad,1.264,1.264,0.09500651644370728,0.02496313651845483,0.07004337992525245,0.0945690760383649,0.0005951003644154896,0.09340267932411053,0.09573547275261926,0.09500651644370728,0.02,0.15479311442112853
broad,1.266,1.266,0.09476311272435298,0.02500213721297495,0.06976097551137803,0.09434489177393458,0.0005971257829788662,0.09317452523929601,0.09551525830857316,0.09476311272435298,0.02,0.15412755819380483
broad,1.268,1.268,0.09452084605728876,0.025041136347498605,0.06947970970979016,0.09419724422536303,0.000592944422992267,0.09303507315629819,0.09535941529442787,0.09452084605728876,0.02,0.15346506743364752
broad,1.27,1.27,0.09427971185186267,0.025080133922087966,0.0691995779297747,0.0947317626348205,0.0005984422305135987,0.09355881586301384,0.09590470940662715,0.09427971185186267,0.02,0.1528056262740061
broad,1.272,1.272,0.09403970553593213,0.02511912993680554,0.0689205755991266,0.0947319109741456,0.0006015569416516802,0.09355285936850831,0.09591096257978289,0.09403970553593213,0.02,0.15214921894540073
broad,1.274,1.274,0.093800822555789,0.025158124391713832,0.06864269816407517,0.09436413561062822,0.0006013507855280798,0.09318548807099318,0.09554278315026325,0.093800822555789,0.02,0.15149582977479822
broad,1.276,1.276,0.09356305837608499,0.025197117286875015,0.06836594108920997,0.09443238974802093,0.0005906096934714189,0.09327479474881695,0.09558998474722491,0.09356305837608499,0.02,0.15084544318489465
broad,1.278,1.278,0.09332640847975822,0.025236108622351705,0.06809029985740651,0.09405636812462835,0.0005957669979234023,0.09288866480869848,0.09522407144055822,0.09332640847975822,0.02,0.15019804369340425
broad,1.28,1.28,0.09309086836795888,0.025275098398206075,0.0678157699697528,0.09346542887152967,0.0005862180409444208,0.0923164415112786,0.09461441623178074,0.09309086836795888,0.02,0.14955361591235494
broad,1.282,1.282,0.09285643355997635,0.02531408661450063,0.06754234694547571,0.09345818857484212,0.0005882337120844567,0.09230525049915658,0.09461112665052765,0.09285643355997635,0.02,0.14891214454738969
broad,1.284,1.284,0.0926230995931656,0.025353073271297655,0.06727002632186795,0.093034448876939,0.000590348752899898,0.0918773653212552,0.0941915324326228,0.0926230995931656,0.02,0.14827361439707476
broad,1.286,1.286,0.09239086202287479,0.025392058368659653,0.06699880365421514,0.09151993875492923,0.0005760102743675852,0.09039095861716875,0.0926489188926897,0.09239086202287479,0.02,0.14763801035221338
broad,1.288,1.288,0.09215971642237242,0.02543104190664902,0.0667286745157234,0.0929825363464458,0.0005907564519575066,0.09182465370060908,0.09414041899228251,0.09215971642237242,0.02,0.14700531739516617
broad,1.29,1.29,0.09192965838277493,0.02547002388532793,0.066459634497447,0.09235648894060833,0.0005839754697784285,0.09121189701984261,0.09350108086137404,0.09192965838277493,0.02,0.1463755205991772
broad,1.292,1.292,0.09170068351297538,0.025509004304758998,0.06619167920821638,0.0918244764848902,0.0005729329227478313,0.09070152795630446,0.09294742501347594,0.09170068351297538,0.02,0.14574860512770618
broad,1.294,1.294,0.09147278743957095,0.025547983165004395,0.06592480427456655,0.09170495830600849,0.0005770503615187795,0.09057393959743168,0.09283597701458529,0.09147278743957095,0.02,0.1451245562337665
broad,1.296,1.296,0.09124596580679219,0.025586960466126518,0.06565900534066567,0.09110817040201293,0.0005790946512637783,0.08997314488553591,0.09224319591848994,0.09124596580679219,0.02,0.14450335925926924
broad,1.298,1.298,0.09102021427643184,0.02562593620818787,0.06539427806824397,0.0906515154829835,0.0005713579804594293,0.08953165384128302,0.09177137712468399,0.09102021427643184,0.02,0.14388499963437287
broad,1.3,1.3,0.09079552852777353,0.025664910391250628,0.0651306181365229,0.09074165992431338,0.0005689159826864932,0.08962658459824785,0.09185673525037891,0.09079552852777353,0.02,0.1432694628768386
broad,1.302,1.302,0.09057190425752198,0.025703883015377293,0.06486802124214469,0.09105637839854125,0.0005738434764576511,0.08993164518468426,0.09218111161239824,0.09057190425752198,0.02,0.14265673459139164
broad,1.304,1.304,0.09034933717973229,0.025742854080630262,0.06460648309910202,0.09063716956392902,0.000574518046852602,0.08951111419209792,0.09176322493576011,0.09034933717973229,0.02,0.1420468004690878
broad,1.306,1.306,0.09012782302573984,0.025781823587071706,0.06434599943866813,0.09077707453699861,0.0005710341602908614,0.08965784758282852,0.0918963014911687,0.09012782302573984,0.02,0.14143964628668593
broad,1.308,1.308,0.08990735754409117,0.02582079153476402,0.06408656600932715,0.08995026746031583,0.0005707758950089348,0.08883154670609832,0.09106898821453334,0.08990735754409117,0.02,0.14083525790602563
broad,1.31,1.31,0.08968793650047432,0.02585975792376971,0.06382817857670461,0.09021770410608795,0.0005691922569851881,0.08910208728239699,0.09133332092977892,0.08968793650047432,0.02,0.14023362127341044
broad,1.312,1.312,0.08946955567764946,0.02589872275415095,0.06357083292349851,0.08955288995522263,0.000567134742724274,0.08844130585948305,0.09066447405096222,0.08946955567764946,0.02,0.13963472241899658
broad,1.314,1.314,0.08925221087538043,0.02593768602597013,0.0633145248494103,0.088746230809985,0.0005627546276127668,0.08764323173986398,0.08984922988010603,0.08925221087538043,0.02,0.1390385474561868
broad,1.316,1.316,0.08903589791036606,0.02597664773928965,0.06305925017107641,0.08961772937575892,0.0005681869227497875,0.08850408300716933,0.0907313757443485,0.08903589791036606,0.02,0.1384450825810296
broad,1.318,1.318,0.08882061261617183,0.02601560789417179,0.06280500472200004,0.0886799335167516,0.0005578726648977192,0.08758650309355208,0.08977336393995113,0.08882061261617183,0.02,0.13785431407162385
broad,1.32,1.32,0.08860635084316178,0.026054566490678832,0.06255178435248294,0.08895964319546966,0.0005650454740658169,0.08785215406630066,0.09006713232463866,0.08860635084316178,0.02,0.13726622828752816
broad,1.322,1.322,0.08839310845843126,0.026093523528873286,0.06229958492955797,0.08863302442038407,0.0005567737795028168,0.08754174781255855,0.08972430102820958,0.08839310845843126,0.02,0.1366808116691758
broad,1.324,1.324,0.08818088134573873,0.026132479008817322,0.0620484023369214,0.08774090362505725,0.0005556497534396623,0.08665183010831551,0.088829977141799,0.08818088134573873,0.02,0.13609805073729453
broad,1.326,1.326,0.08796966540543921,0.026171432930573335,0.06179823247486587,0.0883208717285863,0.0005613878191897506,0.08722055160297439,0.08942119185419821,0.08796966540543921,0.02,0.13551793209233115
broad,1.328,1.328,0.08775945655441711,0.02621038529420372,0.061549071260213396,0.08711628611807003,0.0005492360179877939,0.08603978352281395,0.0881927887133261,0.08775945655441711,0.02,0.13494044241388167
broad,1.33,1.33,0.08755025072601941,0.026249336099770648,0.06130091462624875,0.08712175551340348,0.0005542398844904239,0.08603544533980224,0.08820806568700472,0.08755025072601941,0.02,0.13436556846012562
broad,1.332,1.332,0.08734204386998953,0.026288285347336404,0.061053758522653136,0.08816269956565993,0.0005548852525258899,0.08707512447070918,0.08925027466061068,0.08734204386998953,0.02,0.13379329706726595
broad,1.334,1.334,0.08713483195240158,0.026327233036963604,0.06080759891543798,0.08687790836201355,0.0005517083724465369,0.08579655995201833,0.08795925677200876,0.08713483195240158,0.02,0.13322361514897316
broad,1.336,1.336,0.0869286109555935,0.02636617916871431,0.06056243178687919,0.08751584708186885,0.0005544707310074708,0.08642908444909421,0.0886026097146435,0.0869286109555935,0.02,0.13265650969583448
broad,1.338,1.338,0.08672337687810233,0.026405123742650805,0.06031825313545153,0.08746978735290939,0.0005498488699761668,0.0863920835677561,0.08854749113806268,0.08672337687810233,0.02,0.13209196777480786
broad,1.34,1.34,0.08651912573459886,0.026444066758835594,0.06007505897576326,0.087409448006382,0.000556374345168239,0.08631895428985226,0.08849994172291176,0.08651912573459886,0.02,0.13152997652868026
broad,1.342,1.342,0.08631585355582219,0.02648300821733096,0.059832845338491224,0.08659229528916927,0.0005467308974470437,0.08552070273017306,0.08766388784816548,0.08631585355582219,0.02,0.13097052317553098
broad,1.344,1.344,0.08611355638851488,0.026521948118198968,0.05959160827031591,0.0860797430690531,0.0005497957201330946,0.08500214345759223,0.08715734268051396,0.08611355638851488,0.02,0.13041359500819935
broad,1.346,1.346,0.0859122302953593,0.02656088646150223,0.059351343833857075,0.08507815191680797,0.0005341610262499315,0.0840311963053581,0.08612510752825783,0.0859122302953593,0.02,0.12985917939375696
broad,1.348,1.348,0.08571187135491212,0.026599823247302812,0.05911204810760931,0.08501188789334264,0.0005343650944534714,0.08396453230821384,0.08605924347847145,0.08571187135491212,0.02,0.12930726377298435
broad,1.35,1.35,0.08551247566154144,0.026638758475663216,0.058873717185878215,0.08554176425530385,0.0005388510675315233,0.08448561616294206,0.08659791234766565,0.08551247566154144,0.02,0.1287578356598523
broad,1.352,1.352,0.0853140393253621,0.026677692146645615,0.05863634717871649,0.08529969193901296,0.0005358310798761649,0.08424946302245567,0.08634992085557025,0.0853140393253621,0.02,0.12821088264100727
broad,1.354,1.354,0.08511655847217289,0.026716624260312294,0.058399934211860606,0.08586187634753092,0.000540076330976819,0.08480332673881635,0.0869204259562455,0.08511655847217289,0.02,0.12766639237526153
broad,1.356,1.356,0.08492002924339292,0.026755554816725535,0.05816447442666739,0.08533661839306897,0.0005391499449264247,0.08427988450101317,0.08639335228512476,0.08492002924339292,0.02,0.12712435259308713
broad,1.358,1.358,0.08472444779599883,0.026794483815947623,0.057929963980051215,0.08483650572299575,0.0005389376678303836,0.0837801878940482,0.0858928235519433,0.08472444779599883,0.02,0.1265847510961147
broad,1.36,1.36,0.0845298103024621,0.02683341125804095,0.05769639904442114,0.08386646631065478,0.0005302249705710948,0.08282722536833544,0.08490570725297412,0.0845298103024621,0.02,0.12604757575663594
broad,1.362,1.362,0.08433611295068635,0.026872337143067804,0.05746377580761856,0.08492087319384954,0.0005344717872811636,0.08387330849077847,0.08596843789692062,0.08433611295068635,0.02,0.1255128145171107
broad,1.364,1.364,0.0841433519439452,0.026911261471090353,0.05723209047285486,0.08474211610344791,0.0005358193875326531,0.08369191010388391,0.08579232210301191,0.0841433519439452,0.02,0.12498045538967792
broad,1.366,1.366,0.08395152350082043,0.026950184242170883,0.057001339258649544,0.08422252243842257,0.0005347038660457664,0.08317450286097287,0.08527054201587227,0.08395152350082043,0.02,0.12445048645567089
broad,1.368,1.368,0.08376062385514016,0.026989105456371676,0.05677151839876849,0.08321993525112507,0.000527382961172703,0.08218626464722657,0.08425360585502358,0.08376062385514016,0.02,0.12392289586513638
broad,1.37,1.37,0.08357064925591756,0.027028025113755128,0.05654262414216243,0.08341044529304889,0.000527120301435272,0.08237728950223576,0.08444360108386202,0.08357064925591756,0.02,0.12339767183635794
broad,1.372,1.372,0.08338159596728911,0.0270669432143833,0.05631465275290581,0.08335694411416048,0.0005296907903234399,0.08231875016512653,0.08439513806319442,0.08338159596728911,0.02,0.12287480265538314
broad,1.374,1.374,0.0831934602684544,0.027105859758318696,0.05608760051013569,0.08278356953361572,0.0005207755837523949,0.08176284938946103,0.08380428967777041,0.0831934602684544,0.02,0.12235427667555461
broad,1.3760000000000001,1.3760000000000001,0.08300623845361468,0.02714477474562349,0.05586146370799119,0.08263888095180522,0.0005217847130747413,0.08161618291417873,0.0836615789894317,0.08300623845361468,0.02,0.12183608231704526
broad,1.3780000000000001,1.3780000000000001,0.08281992683191271,0.027183688176359855,0.05563623865555285,0.0831757502961892,0.0005199720294760161,0.08215660511841621,0.0841948954739622,0.08281992683191271,0.02,0.12132020806639715
broad,1.3800000000000001,1.3800000000000001,0.08263452172737253,0.027222600050590073,0.05541192167678245,0.08253359569589183,0.0005248351950911122,0.08150491871351326,0.0835622726782704,0.08263452172737253,0.02,0.12080664247606417
broad,1.3820000000000001,1.3820000000000001,0.08245001947883956,0.02726151036837654,0.05518850911046302,0.08193130009812996,0.000516875431219412,0.08091822425293992,0.08294437594332,0.08245001947883956,0.02,0.12029537416395873
broad,1.3840000000000001,1.3840000000000001,0.08226641643992036,0.027300419129781317,0.054965997310139035,0.0815710333693143,0.0005134325464037411,0.08056470557836297,0.08257736116026564,0.08226641643992036,0.02,0.11978639181300196
broad,1.3860000000000001,1.3860000000000001,0.08208370897892388,0.02733932633486691,0.05474438264405697,0.08243315014224481,0.0005224039879154824,0.08140923832593046,0.08345706195855916,0.08208370897892388,0.02,0.11927968417067782
broad,1.3880000000000001,1.3880000000000001,0.08190189347880135,0.027378231983695378,0.05452366149510597,0.08243352176148086,0.0005190928689125836,0.0814160997384122,0.08345094378454952,0.08190189347880135,0.02,0.11877524004859066
broad,1.3900000000000001,1.3900000000000001,0.08172096633708772,0.027417136076328896,0.054303830260758836,0.08239111826419677,0.0005197400099656495,0.0813724278446641,0.08340980868372945,0.08172096633708772,0.02,0.11827304832202677
broad,1.3920000000000001,1.3920000000000001,0.08154092396584317,0.02745603861282997,0.054084885353013194,0.080736569707822,0.000508800420185535,0.07973932088425835,0.08173381853138566,0.08154092396584317,0.02,0.11777309792951912
broad,1.3940000000000001,1.3940000000000001,0.08136176279159366,0.02749493959326066,0.053866823198333004,0.08067096885971323,0.0005120682181598356,0.07966731515211994,0.08167462256730651,0.08136176279159366,0.02,0.11727537787241604
broad,1.3960000000000001,1.3960000000000001,0.08118347925527339,0.027533839017683248,0.05364964023759015,0.08092731813078499,0.000509117897302613,0.07992944705207188,0.08192518920949811,0.08118347925527339,0.02,0.11677987721445324
broad,1.3980000000000001,1.3980000000000001,0.0810060698121664,0.02757273688616002,0.05343333292600638,0.08134431756115067,0.0005124530699861694,0.08033990954397778,0.08234872557832355,0.0810060698121664,0.02,0.11628658508132937
broad,1.4000000000000001,1.4000000000000001,0.08082953093184865,0.02761163319875315,0.0532178977330955,0.08188530188981781,0.0005194819341830837,0.08086711729881897,0.08290348648081665,0.08082953093184865,0.02,0.11579549066028512
broad,1.4020000000000001,1.4020000000000001,0.08065385909813048,0.027650527955524806,0.05300333114260568,0.07999059567781525,0.0005077206204539992,0.07899546326172541,0.08098572809390508,0.08065385909813048,0.02,0.11530658319968567
broad,1.4040000000000001,1.4040000000000001,0.08047905080899947,0.027689421156537386,0.05278962965246209,0.07988527465630409,0.0005028483802497617,0.07889969183101456,0.08087085748159362,0.08047905080899947,0.02,0.11481985200860663
broad,1.4060000000000001,1.4060000000000001,0.08030510257656279,0.02772831280185306,0.052576789774709726,0.0811225939871426,0.0005091948025670393,0.0801245721741112,0.08212061580017399,0.08030510257656279,0.02,0.11433528645642321
broad,1.408,1.408,0.08013201092699057,0.027767202891534004,0.052364808035456574,0.08027192455035588,0.0005042679425080709,0.07928355938304006,0.0812602897176717,0.08013201092699057,0.02,0.11385287597240305
broad,1.41,1.41,0.07995977240045918,0.0278060914256425,0.05215368097481669,0.0803168867779951,0.0005106513761638548,0.07931601008071394,0.08131776347527626,0.07995977240045918,0.02,0.11337261004530172
broad,1.412,1.412,0.07978838355109472,0.027844978404240717,0.051943405146854,0.07944050475747573,0.0005039340416521846,0.07845279403583745,0.08042821547911401,0.07978838355109472,0.02,0.11289447822296243
broad,1.414,1.414,0.07961784094691671,0.02788386382739083,0.05173397711952588,0.07938134629021429,0.0005047488393927145,0.07839203856500457,0.08037065401542401,0.07961784094691671,0.02,0.11241847011191818
broad,1.416,1.416,0.07944814116978241,0.027922747695155237,0.05152539347462718,0.07961929093752149,0.000502687450277098,0.07863402353497838,0.0806045583400646,0.07944814116978241,0.02,0.1119445753769974
broad,1.418,1.418,0.07927928081533045,0.027961630007595994,0.051317650807734455,0.07934736945839077,0.0004985098890512593,0.07837029007585031,0.08032444884093123,0.07927928081533045,0.02,0.11147278374093295
broad,1.42,1.42,0.07911125649292577,0.028000510764775388,0.051110745728150386,0.07913384137862403,0.0005042352534071488,0.07814554028194602,0.08012214247530204,0.07911125649292577,0.02,0.11100308498397397
broad,1.422,1.422,0.07894406482560402,0.02803938996675559,0.050904674858848434,0.07986911614674456,0.0005054181380557612,0.07887849659615527,0.08085973569733386,0.07894406482560402,0.02,0.11053546894350116
broad,1.424,1.424,0.07877770245001649,0.028078267613598773,0.050699434836417714,0.07840022296241314,0.0004994250621847724,0.07742134984053099,0.07937909608429529,0.07877770245001649,0.02,0.1100699255136448
broad,1.426,1.426,0.07861216601637536,0.02811714370536722,0.05049502231100813,0.07864292023245462,0.0005002908679579066,0.07766235013125712,0.07962349033365211,0.07861216601637536,0.02,0.10960644464490629
broad,1.428,1.428,0.07844745218839877,0.028156018242123104,0.05029143394627566,0.07833386073044536,0.0004950557123094556,0.07736355153431883,0.0793041699265719,0.07844745218839877,0.02,0.10914501634378218
broad,1.43,1.43,0.07828355764325653,0.028194891223928598,0.05008866641932794,0.07794101776494412,0.0004970413965692883,0.07696681662766831,0.07891521890221993,0.07828355764325653,0.02,0.10868563067239173
broad,1.432,1.432,0.07812047907151587,0.028233762650845873,0.049886716420669996,0.07878174607719128,0.0004996175133290802,0.07780249575106628,0.07976099640331628,0.07812047907151587,0.02,0.1082282777481072
broad,1.434,1.434,0.07795821317708745,0.028272632522937213,0.04968558065415024,0.07794930745249727,0.0004950216249621621,0.07697906506757143,0.07891954983742311,0.07795821317708745,0.02,0.10777294774318695
broad,1.436,1.436,0.07779675667717148,0.02831150084026479,0.049485255836906696,0.0769179994960919,0.00047907905644383364,0.07597900454546198,0.07785699444672183,0.07779675667717148,0.02,0.10731963088441185
broad,1.438,1.438,0.07763610630220415,0.02835036760289078,0.04928573869931337,0.07688743952485198,0.00048475968646896725,0.0759373105393728,0.07783756851033116,0.07763610630220415,0.02,0.10686831745272411
broad,1.44,1.44,0.07747625879580416,0.02838923281087724,0.04908702598492692,0.07776079561074829,0.0004936176160935393,0.07679330508320495,0.07872828613829164,0.07747625879580416,0.02,0.10641899778286953
broad,1.442,1.442,0.07731721091472005,0.028428096464286567,0.048889114450433487,0.07723324581571928,0.0004887225256541962,0.07627534966543704,0.0781911419660015,0.07731721091472005,0.02,0.10597166226304208
broad,1.444,1.444,0.07715895942877661,0.028466958563180822,0.04869200086559579,0.07659866019572706,0.0004892422819940448,0.07563974532301873,0.07755757506843539,0.07715895942877661,0.02,0.10552630133453157
broad,1.446,1.446,0.07700150112082266,0.028505819107622288,0.04849568201320037,0.07724479700208216,0.0004907032806400306,0.0762830185720277,0.07820657543213662,0.07700150112082266,0.02,0.10508290549137407
broad,1.448,1.448,0.07684483278667809,0.028544678097673026,0.048300154689005066,0.07686470132719678,0.0004889435405744769,0.0759063719876708,0.07782303066672275,0.07684483278667809,0.02,0.1046414652800051
broad,1.45,1.45,0.07668895123508199,0.02858353553339521,0.048105415701686784,0.07732067605207076,0.0004917305041500251,0.0763568842639367,0.0782844678402048,0.07668895123508199,0.02,0.10420197129891552
broad,1.452,1.452,0.07653385328764035,0.02862239141485101,0.04791146187278934,0.0764640537902681,0.0004886337657666346,0.0755063316093655,0.07742177597117071,0.07653385328764035,0.02,0.10376441419831009
broad,1.454,1.454,0.07637953577877432,0.028661245742102714,0.04771829003667161,0.07671966398040715,0.00048443891408620474,0.07577016370879819,0.07766916425201612,0.07637953577877432,0.02,0.1033287846797689
broad,1.456,1.456,0.07622599555566825,0.02870009851521238,0.047525897040455865,0.0760586659672726,0.00048281939027296927,0.07511233996233758,0.07700499197220763,0.07622599555566825,0.02,0.10289507349591122
broad,1.458,1.458,0.07607322947821851,0.02873894973424218,0.047334279743976325,0.07655547813812338,0.00048512493599907786,0.07560463326356519,0.07750632301268158,0.07607322947821851,0.02,0.10246327145006223
broad,1.46,1.46,0.07592123441898223,0.0287777993992544,0.04714343501972783,0.07610372330625174,0.00048168594819330234,0.07515961884779288,0.07704782776471061,0.07592123441898223,0.02,0.10203336939592206
broad,1.462,1.462,0.07577000726312592,0.02881664751031099,0.046953359752814935,0.0755381813853947,0.00047600995667085923,0.07460520187031981,0.07647116090046958,0.07577000726312592,0.02,0.10160535823723789
broad,1.464,1.464,0.07561954490837515,0.02885549406747423,0.04676405084090092,0.07595724881346923,0.0004810777057701839,0.07501433651015967,0.07690016111677879,0.07561954490837515,0.02,0.10117922892747803
broad,1.466,1.466,0.07546984426496356,0.028894339070806296,0.046575505194157256,0.07577304318033092,0.00048328383737310774,0.07482580685907962,0.07672027950158221,0.07546984426496356,0.02,0.10075497246950904
broad,1.468,1.468,0.07532090225558248,0.02893318252036936,0.04638771973521312,0.07547982215725882,0.000476628412415437,0.07454563046892457,0.07641401384559307,0.07532090225558248,0.02,0.10033257991527508
broad,1.47,1.47,0.07517271581533058,0.028972024416225373,0.0462006913991052,0.07490884582906115,0.0004698480647101634,0.07398794362222924,0.07582974803589307,0.07517271581533058,0.02,0.09991204236547989
broad,1.472,1.472,0.07502528189166438,0.029010864758436727,0.04601441713322765,0.07463070925332185,0.0004719744267459006,0.07370563937689989,0.07555577912974382,0.07502528189166438,0.02,0.09949335096927117
broad,1.474,1.474,0.07487859744434777,0.029049703547065486,0.04582889389728229,0.07593743551321655,0.0004833903038297435,0.07498999051771026,0.07688488050872284,0.07487859744434777,0.02,0.09907649692392752
broad,1.476,1.476,0.07473265944540265,0.02908854078217371,0.04564411866322894,0.0747354906617493,0.00047573115463931206,0.07380305759865624,0.07566792372484235,0.07473265944540265,0.02,0.09866147147454755
broad,1.478,1.478,0.07458746487905962,0.029127376463823573,0.04546008841523606,0.07418027688637795,0.0004714984085654914,0.07325614000558958,0.07510441376716631,0.07458746487905962,0.02,0.09824826591374185
broad,1.48,1.48,0.07444301074170867,0.029166210592077246,0.04527680014963143,0.07507204275416594,0.00047469553179924046,0.07414163951183943,0.07600244599649246,0.07444301074170867,0.02,0.09783687158132674
broad,1.482,1.482,0.07429929404185016,0.029205043166996902,0.04509425087485326,0.07433502543421627,0.00046781150114961275,0.07341811489196304,0.07525193597646951,0.07429929404185016,0.02,0.09742727986402105
broad,1.484,1.484,0.07415631180004584,0.029243874188644603,0.04491243761140124,0.07430573588634333,0.00046806099161258215,0.07338833634278266,0.075223135429904,0.07415631180004584,0.02,0.09701948219514463
broad,1.486,1.486,0.0740140610488705,0.02928270365708252,0.044731357391787976,0.07455798269982547,0.00047537353840242146,0.07362625056455673,0.07548971483509422,0.0740140610488705,0.02,0.09661347005431958
broad,1.488,1.488,0.07387253883286335,0.029321531572372828,0.04455100726049052,0.0736233225081877,0.0004626776151934114,0.07271647438240862,0.07453017063396679,0.07387253883286335,0.02,0.09620923496717365
broad,1.49,1.49,0.07373174220847967,0.029360357934577475,0.0443713842739022,0.0734487295118725,0.0004640357345828003,0.0725392194720902,0.07435823955165478,0.07373174220847967,0.02,0.09580676850504594
broad,1.492,1.492,0.0735916682440432,0.029399182743758745,0.044192485500284456,0.07334871312637553,0.00046451483122299497,0.07243826405717846,0.0742591621955726,0.0735916682440432,0.02,0.0954060622846947
broad,1.494,1.494,0.07345231401969782,0.0294380059999787,0.04401430801971912,0.07301505688242164,0.0004590365996076722,0.0721153451471906,0.07391476861765268,0.07345231401969782,0.02,0.09500710796800767
broad,1.496,1.496,0.07331367662736005,0.029476827703299402,0.04383684892406065,0.07273409066750565,0.00046130697337852034,0.07182992899968375,0.07363825233532754,0.07331367662736005,0.02,0.09460989726171438
broad,1.498,1.498,0.07317575317067188,0.029515647853783133,0.04366010531688874,0.0731430290303104,0.0004615811329756547,0.07223833000967812,0.07404772805094269,0.07317575317067188,0.02,0.09421442191710079
broad,1.5,1.5,0.07303854076495284,0.029554466451491845,0.043484074313461,0.07319317487840582,0.00046315425717434184,0.07228539253434411,0.07410095722246753,0.07303854076495284,0.02,0.09382067372972593
broad,1.502,1.502,0.07290203653715362,0.02959328349648771,0.04330875304066591,0.07210415498018274,0.00045316244604437793,0.07121595658593577,0.07299235337442972,0.07290203653715362,0.02,0.093428644539141
broad,1.504,1.504,0.07276623762580867,0.02963209898883279,0.04313413863697588,0.07273482985378568,0.0004600517909934963,0.07183312834343843,0.07363653136413294,0.07276623762580867,0.02,0.09303832622861032
broad,1.506,1.506,0.07263114118098983,0.029670912928589255,0.042960228252400576,0.07227896144064258,0.00045812777683281234,0.07138103099805027,0.0731768918832349,0.07263114118098983,0.02,0.09264971072483448
broad,1.508,1.508,0.0724967443642596,0.02970972531581917,0.042787019048440435,0.07378107471171874,0.0004681996598060728,0.07286340337849884,0.07469874604493865,0.0724967443642596,0.02,0.09226278999767573
broad,1.51,1.51,0.07236304434862495,0.029748536150584703,0.04261450819804024,0.07277727129615466,0.00045868914501989407,0.07187824057191566,0.07367630202039366,0.07236304434862495,0.02,0.09187755605988522
broad,1.512,1.512,0.07223003831849098,0.02978734543294792,0.04244269288554307,0.07221162251582874,0.00045591435093979423,0.07131803038798674,0.07310521464367074,0.07223003831849098,0.02,0.0914940009668325
broad,1.514,1.514,0.07209772346961509,0.02982615316297077,0.042271570306644315,0.07242219850573721,0.00045813155808162656,0.07152426065189722,0.0733201363595772,0.07209772346961509,0.02,0.09111211681623695
broad,1.516,1.516,0.07196609700906141,0.029864959340715536,0.042101137668345875,0.07273600490112807,0.00046077075312621037,0.07183289422500069,0.07363911557725544,0.07196609700906141,0.02,0.09073189574790126
broad,1.518,1.518,0.07183515615515482,0.029903763966244168,0.04193139218891064,0.07170113251631538,0.00045010085293032136,0.07081893484457195,0.0725833301880588,0.07183515615515482,0.02,0.09035332994344702
broad,1.52,1.52,0.07170489813743597,0.02994256703961895,0.04176233109781701,0.07173460631918671,0.0004569460193638517,0.07083899212123357,0.07263022051713985,0.07170489813743597,0.02,0.08997641162605209
broad,1.522,1.522,0.07157532019661546,0.029981368560901722,0.041593951635713736,0.07174549240745547,0.0004535011327660581,0.070856630187234,0.07263435462767694,0.07157532019661546,0.02,0.08960113306019013
broad,1.524,1.524,0.07144641958452962,0.030020168530154767,0.04142625105437485,0.07146656775669179,0.0004545683381088937,0.07057561381399835,0.07235752169938522,0.07144641958452962,0.02,0.089227486551372
broad,1.526,1.526,0.07131819356409486,0.030058966947440036,0.041259226616654814,0.0708330538871153,0.000446743693524245,0.06995743624780779,0.07170867152642282,0.07131819356409486,0.02,0.08885546444588908
broad,1.528,1.528,0.07119063940926355,0.0300977638128197,0.041092875596443854,0.07150698193650197,0.0004538315630973632,0.07061747207283114,0.0723964918001728,0.07119063940926355,0.02,0.08848505913055868
broad,1.53,1.53,0.0710637544049792,0.03013655912635571,0.04092719527862348,0.07098537050190322,0.00044905418151074085,0.07010522430614216,0.07186551669766428,0.0710637544049792,0.02,0.08811626303247103
broad,1.532,1.532,0.07093753584713237,0.03017535288811024,0.040762182959022134,0.07048487964512437,0.00044349873975182155,0.0696156221152108,0.07135413717503794,0.07093753584713237,0.02,0.0877490686187385
